timestamp,open,high,low,close,volume
2018-12-18,15.1054,15.1054,15.1054,15.1054,0
2018-12-17,15.0753,15.0753,15.0753,15.0753,0
2018-12-14,15.3715,15.3715,15.3715,15.3715,0
2018-12-13,15.7469,15.7469,15.7469,15.7469,0
2018-12-12,15.7469,15.7469,15.7469,15.7469,0
2018-12-11,15.6667,15.6667,15.6667,15.6667,0
2018-12-10,15.6667,15.6667,15.6667,15.6667,0
2018-12-07,15.6366,15.6366,15.6366,15.6366,0
2018-12-06,16.0275,16.0275,16.0275,16.0275,0
2018-12-04,16.0175,16.0175,16.0175,16.0175,0
2018-12-03,16.5588,16.5588,16.5588,16.5588,0
2018-11-30,16.3583,16.3583,16.3583,16.3583,0
2018-11-29,16.218,16.218,16.218,16.218,0
2018-11-28,16.238,16.238,16.238,16.238,0
2018-11-27,15.817,15.817,15.817,15.817,0
2018-11-26,15.7469,15.7469,15.7469,15.7469,0
2018-11-23,15.5632,15.5632,15.5632,15.5632,0
2018-11-21,17.51,17.51,17.51,17.51,0
2018-11-20,17.4809,17.4809,17.4809,17.4809,0
2018-11-19,17.8217,17.8217,17.8217,17.8217,0
2018-11-16,18.1525,18.1525,18.1525,18.1525,0
2018-11-15,18.1224,18.1224,18.1224,18.1224,0
2018-11-14,17.942,17.942,17.942,17.942,0
2018-11-13,18.0823,18.0823,18.0823,18.0823,0
2018-11-12,18.0924,18.0924,18.0924,18.0924,0
2018-11-09,18.4733,18.4733,18.4733,18.4733,0
2018-11-08,18.6336,18.6336,18.6336,18.6336,0
2018-11-07,18.6537,18.6537,18.6537,18.6537,0
2018-11-06,18.2327,18.2327,18.2327,18.2327,0
2018-11-05,18.1325,18.1325,18.1325,18.1325,0
2018-11-02,18.0423,18.0423,18.0423,18.0423,0
2018-11-01,18.1525,18.1525,18.1525,18.1525,0
2018-10-31,17.9721,17.9721,17.9721,17.9721,0
2018-10-30,17.7415,17.7415,17.7415,17.7415,0
2018-10-29,17.501,17.501,17.501,17.501,0
2018-10-26,17.6814,17.6814,17.6814,17.6814,0
2018-10-25,17.9921,17.9921,17.9921,17.9921,0
2018-10-24,17.488,17.488,17.488,17.488,0
2018-10-23,18.1325,18.1325,18.1325,18.1325,0
2018-10-22,18.2628,18.2628,18.2628,18.2628,0
2018-10-19,18.27,18.27,18.27,18.27,0
2018-10-18,18.27,18.27,18.27,18.27,0
2018-10-17,18.55,18.55,18.55,18.55,0
2018-10-16,18.58,18.58,18.58,18.58,0
2018-10-15,18.16,18.16,18.16,18.16,0
2018-10-12,18.33,18.33,18.33,18.33,0
2018-10-11,18.01,18.01,18.01,18.01,0
2018-10-10,18.35,18.35,18.35,18.35,0
2018-10-09,19.03,19.03,19.03,19.03,0
2018-10-08,19.04,19.04,19.04,19.04,0
2018-10-05,19.08,19.08,19.08,19.08,0
2018-10-04,19.19,19.19,19.19,19.19,0
2018-10-03,19.37,19.37,19.37,19.37,0
2018-10-02,19.37,19.37,19.37,19.37,0
2018-10-01,19.43,19.43,19.43,19.43,0
2018-09-28,19.34,19.34,19.34,19.34,0
2018-09-27,18.9151,18.9151,18.9151,18.9151,0
2018-09-26,18.8565,18.8565,18.8565,18.8565,0
2018-09-25,18.9054,18.9054,18.9054,18.9054,0
2018-09-24,18.8956,18.8956,18.8956,18.8956,0
2018-09-21,19.34,19.34,19.34,19.34,0
2018-09-20,18.9249,18.9249,18.9249,18.9249,0
2018-09-19,18.7881,18.7881,18.7881,18.7881,0
2018-09-18,18.7587,18.7587,18.7587,18.7587,0
2018-09-17,18.6512,18.6512,18.6512,18.6512,0
2018-09-14,18.7881,18.7881,18.7881,18.7881,0
2018-09-13,18.7881,18.7881,18.7881,18.7881,0
2018-09-12,18.6903,18.6903,18.6903,18.6903,0
2018-09-11,18.6903,18.6903,18.6903,18.6903,0
2018-09-10,18.573,18.573,18.573,18.573,0
2018-09-07,18.5437,18.5437,18.5437,18.5437,0
2018-09-06,18.5828,18.5828,18.5828,18.5828,0
2018-09-05,18.6121,18.6121,18.6121,18.6121,0
2018-09-04,18.6757,18.6757,18.6757,18.6757,0
2018-08-31,19.15,19.15,19.15,19.15,0
2018-08-30,18.7099,18.7099,18.7099,18.7099,0
2018-08-29,18.7783,18.7783,18.7783,18.7783,0
2018-08-28,18.661,18.661,18.661,18.661,0
2018-08-27,18.6512,18.6512,18.6512,18.6512,0
2018-08-24,18.5241,18.5241,18.5241,18.5241,0
2018-08-23,18.4068,18.4068,18.4068,18.4068,0
2018-08-22,18.4166,18.4166,18.4166,18.4166,0
2018-08-21,18.3873,18.3873,18.3873,18.3873,0
2018-08-20,18.3775,18.3775,18.3775,18.3775,0
2018-08-17,18.3384,18.3384,18.3384,18.3384,0
2018-08-16,18.2798,18.2798,18.2798,18.2798,0
2018-08-15,18.6,18.6,18.6,18.6,0
2018-08-14,18.3384,18.3384,18.3384,18.3384,0
2018-08-13,18.1918,18.1918,18.1918,18.1918,0
2018-08-10,18.27,18.27,18.27,18.27,0
2018-08-09,18.3873,18.3873,18.3873,18.3873,0
2018-08-08,18.4068,18.4068,18.4068,18.4068,0
2018-08-07,18.4068,18.4068,18.4068,18.4068,0
2018-08-06,18.3286,18.3286,18.3286,18.3286,0
2018-08-03,18.2504,18.2504,18.2504,18.2504,0
2018-08-02,18.182,18.182,18.182,18.182,0
2018-08-01,18.1038,18.1038,18.1038,18.1038,0
2018-07-31,18.53,18.53,18.53,18.53,0
2018-07-30,18.0256,18.0256,18.0256,18.0256,0
2018-07-27,18.1625,18.1625,18.1625,18.1625,0
2018-07-26,18.3189,18.3189,18.3189,18.3189,0
2018-07-25,18.4068,18.4068,18.4068,18.4068,0
2018-07-24,18.2407,18.2407,18.2407,18.2407,0
2018-07-23,18.1625,18.1625,18.1625,18.1625,0
2018-07-20,18.1136,18.1136,18.1136,18.1136,0
2018-07-19,18.0714,18.0714,18.0714,18.0714,0
2018-07-18,18.1527,18.1527,18.1527,18.1527,0
2018-07-17,18.094,18.094,18.094,18.094,0
2018-07-16,18.0158,18.0158,18.0158,18.0158,0
2018-07-13,18.0354,18.0354,18.0354,18.0354,0
2018-07-12,18.006,18.006,18.006,18.006,0
2018-07-11,17.8594,17.8594,17.8594,17.8594,0
2018-07-10,17.9865,17.9865,17.9865,17.9865,0
2018-07-09,17.9181,17.9181,17.9181,17.9181,0
2018-07-06,17.7519,17.7519,17.7519,17.7519,0
2018-07-05,17.6053,17.6053,17.6053,17.6053,0
2018-07-03,17.4586,17.4586,17.4586,17.4586,0
2018-07-02,17.5662,17.5662,17.5662,17.5662,0
2018-06-29,17.91,17.91,17.91,17.91,0
2018-06-28,17.93,17.93,17.93,17.93,0
2018-06-27,17.82,17.82,17.82,17.82,0
2018-06-26,17.96,17.96,17.96,17.96,0
2018-06-25,17.92,17.92,17.92,17.92,0
2018-06-22,18.19,18.19,18.19,18.19,0
2018-06-21,18.17,18.17,18.17,18.17,0
2018-06-20,18.26,18.26,18.26,18.26,0
2018-06-19,18.23,18.23,18.23,18.23,0
2018-06-18,18.3194,18.3194,18.3194,18.3194,0
2018-06-15,18.34,18.34,18.34,18.34,0
2018-06-14,18.36,18.36,18.36,18.36,0
2018-06-13,18.33,18.33,18.33,18.33,0
2018-06-12,18.4,18.4,18.4,18.4,0
2018-06-11,18.36,18.36,18.36,18.36,0
2018-06-08,18.33,18.33,18.33,18.33,0
2018-06-07,18.27,18.27,18.27,18.27,0
2018-06-06,18.32,18.32,18.32,18.32,0
2018-06-05,18.15,18.15,18.15,18.15,0
2018-06-04,18.14,18.14,18.14,18.14,0
2018-06-01,18.02,18.02,18.02,18.02,0
2018-05-31,17.84,17.84,17.84,17.84,0
2018-05-30,17.96,17.96,17.96,17.96,0
2018-05-29,17.7,17.7,17.7,17.7,0
2018-05-25,17.91,17.91,17.91,17.91,0
2018-05-24,17.96,17.96,17.96,17.96,0
2018-05-23,17.99,17.99,17.99,17.99,0
2018-05-22,17.9,17.9,17.9,17.9,0
2018-05-21,17.98,17.98,17.98,17.98,0
2018-05-18,17.83,17.83,17.83,17.83,0
2018-05-17,17.86,17.86,17.86,17.86,0
2018-05-16,17.93,17.93,17.93,17.93,0
2018-05-15,17.87,17.87,17.87,17.87,0
2018-05-14,18.01,18.01,18.01,18.01,0
2018-05-11,17.98,17.98,17.98,17.98,0
2018-05-10,17.93,17.93,17.93,17.93,0
2018-05-09,17.78,17.78,17.78,17.78,0
2018-05-08,17.59,17.59,17.59,17.59,0
2018-05-07,17.61,17.61,17.61,17.61,0
2018-05-04,17.54,17.54,17.54,17.54,0
2018-05-03,17.34,17.34,17.34,17.34,0
2018-05-02,17.38,17.38,17.38,17.38,0
2018-05-01,17.5,17.5,17.5,17.5,0
2018-04-30,17.43,17.43,17.43,17.43,0
2018-04-27,17.57,17.57,17.57,17.57,0
2018-04-26,17.53,17.53,17.53,17.53,0
2018-04-25,17.31,17.31,17.31,17.31,0
2018-04-24,17.28,17.28,17.28,17.28,0
2018-04-23,17.5705,17.5705,17.5705,17.5705,0
2018-04-20,17.57,17.57,17.57,17.57,0
2018-04-19,17.71,17.71,17.71,17.71,0
2018-04-18,17.82,17.82,17.82,17.82,0
2018-04-17,17.78,17.78,17.78,17.78,0
2018-04-16,17.57,17.57,17.57,17.57,0
2018-04-13,17.42,17.42,17.42,17.42,0
2018-04-12,17.48,17.48,17.48,17.48,0
2018-04-11,17.31,17.31,17.31,17.31,0
2018-04-10,17.42,17.42,17.42,17.42,0
2018-04-09,17.12,17.12,17.12,17.12,0
2018-04-06,17.07,17.07,17.07,17.07,0
2018-04-05,17.46,17.46,17.46,17.46,0
2018-04-04,17.34,17.34,17.34,17.34,0
2018-04-03,17.14,17.14,17.14,17.14,0
2018-04-02,16.93,16.93,16.93,16.93,0
2018-03-29,17.32,17.32,17.32,17.32,0
2018-03-28,17.06,17.06,17.06,17.06,0
2018-03-27,17.13,17.13,17.13,17.13,0
2018-03-26,17.46,17.46,17.46,17.46,0
2018-03-23,16.98,16.98,16.98,16.98,0
2018-03-22,17.34,17.34,17.34,17.34,0
2018-03-21,17.83,17.83,17.83,17.83,0
2018-03-20,17.86,17.86,17.86,17.86,0
2018-03-19,17.82,17.82,17.82,17.82,0
2018-03-16,18.09,18.09,18.09,18.09,0
2018-03-15,18.06,18.06,18.06,18.06,0
2018-03-14,18.04,18.04,18.04,18.04,0
2018-03-13,18.14,18.14,18.14,18.14,0
2018-03-12,18.27,18.27,18.27,18.27,0
2018-03-09,18.3,18.3,18.3,18.3,0
2018-03-08,17.97,17.97,17.97,17.97,0
2018-03-07,17.88,17.88,17.88,17.88,0
2018-03-06,17.9,17.9,17.9,17.9,0
2018-03-05,17.86,17.86,17.86,17.86,0
2018-03-02,17.69,17.69,17.69,17.69,0
2018-03-01,17.61,17.61,17.61,17.61,0
2018-02-28,17.84,17.84,17.84,17.84,0
2018-02-27,18.07,18.07,18.07,18.07,0
2018-02-26,18.11,18.11,18.11,18.11,0
2018-02-23,18.11,18.11,18.11,18.11,0
2018-02-22,17.83,17.83,17.83,17.83,0
2018-02-21,17.81,17.81,17.81,17.81,0
2018-02-20,17.87,17.87,17.87,17.87,0
2018-02-16,17.98,17.98,17.98,17.98,0
2018-02-15,17.8,17.8,17.8,17.8,0
2018-02-14,17.8,17.8,17.8,17.8,0
2018-02-13,17.5585,17.5585,17.5585,17.5585,0
2018-02-12,17.5,17.5,17.5,17.5,0
2018-02-09,17.25,17.25,17.25,17.25,0
2018-02-08,16.9585,16.9585,16.9585,16.9585,0
2018-02-07,17.67,17.67,17.67,17.67,0
2018-02-06,17.79,17.79,17.79,17.79,0
2018-02-05,17.4803,17.4803,17.4803,17.4803,0
2018-02-02,18.23,18.23,18.23,18.23,0
2018-02-01,18.64,18.64,18.64,18.64,0
2018-01-31,18.66,18.66,18.66,18.66,0
2018-01-30,18.61,18.61,18.61,18.61,0
2018-01-29,18.82,18.82,18.82,18.82,0
2018-01-26,18.97,18.97,18.97,18.97,0
2018-01-25,18.72,18.72,18.72,18.72,0
2018-01-24,18.72,18.72,18.72,18.72,0
2018-01-23,18.73,18.73,18.73,18.73,0
2018-01-22,18.7,18.7,18.7,18.7,0
2018-01-19,18.54,18.54,18.54,18.54,0
2018-01-18,18.44,18.44,18.44,18.44,0
2018-01-17,18.46,18.46,18.46,18.46,0
2018-01-16,18.29,18.29,18.29,18.29,0
2018-01-12,18.34,18.34,18.34,18.34,0
2018-01-11,18.2,18.2,18.2,18.2,0
2018-01-10,18.07,18.07,18.07,18.07,0
2018-01-09,18.09,18.09,18.09,18.09,0
2018-01-08,18.03,18.03,18.03,18.03,0
2018-01-05,18.03,18.03,18.03,18.03,0
2018-01-04,17.88,17.88,17.88,17.88,0
2018-01-03,17.79,17.79,17.79,17.79,0
2018-01-02,17.68,17.68,17.68,17.68,0
2017-12-29,17.55,17.55,17.55,17.55,0
2017-12-28,17.63,17.63,17.63,17.63,0
2017-12-27,17.61,17.61,17.61,17.61,0
2017-12-26,17.6,17.6,17.6,17.6,0
2017-12-22,17.62,17.62,17.62,17.62,0
2017-12-21,17.62,17.62,17.62,17.62,0
2017-12-20,17.5573,17.5573,17.5573,17.5573,0
2017-12-19,17.59,17.59,17.59,17.59,0
2017-12-18,17.65,17.65,17.65,17.65,0
2017-12-15,17.57,17.57,17.57,17.57,0
2017-12-14,17.39,17.39,17.39,17.39,0
2017-12-13,17.45,17.45,17.45,17.45,0
2017-12-12,17.47,17.47,17.47,17.47,0
2017-12-11,17.43,17.43,17.43,17.43,0
2017-12-08,17.38,17.38,17.38,17.38,0
2017-12-07,17.27,17.27,17.27,17.27,0
2017-12-06,17.21,17.21,17.21,17.21,0
2017-12-05,17.19,17.19,17.19,17.19,0
2017-12-04,17.25,17.25,17.25,17.25,0
2017-12-01,17.27,17.27,17.27,17.27,0
2017-11-30,17.3,17.3,17.3,17.3,0
2017-11-29,17.15,17.15,17.15,17.15,0
2017-11-28,17.2,17.2,17.2,17.2,0
2017-11-27,17.04,17.04,17.04,17.04,0
2017-11-24,17.03,17.03,17.03,17.03,0
2017-11-22,16.9917,16.9917,16.9917,16.9917,0
2017-11-21,17.02,17.02,17.02,17.02,0
2017-11-20,18.1957,18.1957,18.1957,18.1957,0
2017-11-17,18.1582,18.1582,18.1582,18.1582,0
2017-11-16,18.2414,18.2414,18.2414,18.2414,0
2017-11-15,18.0762,18.0762,18.0762,18.0762,0
2017-11-14,18.1678,18.1678,18.1678,18.1678,0
2017-11-13,18.2157,18.2157,18.2157,18.2157,0
2017-11-10,18.2,18.2,18.2,18.2,0
2017-11-09,18.2111,18.2111,18.2111,18.2111,0
2017-11-08,18.2827,18.2827,18.2827,18.2827,0
2017-11-07,18.2455,18.2455,18.2455,18.2455,0
2017-11-06,18.2505,18.2505,18.2505,18.2505,0
2017-11-03,18.2379,18.2379,18.2379,18.2379,0
2017-11-02,18.1574,18.1574,18.1574,18.1574,0
2017-11-01,18.1508,18.1508,18.1508,18.1508,0
2017-10-31,18.112,18.112,18.112,18.112,0
2017-10-30,18.1035,18.1035,18.1035,18.1035,0
2017-10-27,18.14,18.14,18.14,18.14,0
2017-10-26,17.9434,17.9434,17.9434,17.9434,0
2017-10-25,17.9255,17.9255,17.9255,17.9255,0
2017-10-24,17.9937,17.9937,17.9937,17.9937,0
2017-10-23,17.9532,17.9532,17.9532,17.9532,0
2017-10-20,18.0368,18.0368,18.0368,18.0368,0
2017-10-19,17.9515,17.9515,17.9515,17.9515,0
2017-10-18,17.9456,17.9456,17.9456,17.9456,0
2017-10-17,17.9297,17.9297,17.9297,17.9297,0
2017-10-16,17.9635,17.9635,17.9635,17.9635,0
2017-10-13,17.9466,17.9466,17.9466,17.9466,0
2017-10-12,17.918,17.918,17.918,17.918,0
2017-10-11,17.9549,17.9549,17.9549,17.9549,0
2017-10-10,17.905,17.905,17.905,17.905,0
2017-10-09,17.8534,17.8534,17.8534,17.8534,0
2017-10-06,17.8676,17.8676,17.8676,17.8676,0
2017-10-05,17.8921,17.8921,17.8921,17.8921,0
2017-10-04,17.7941,17.7941,17.7941,17.7941,0
2017-10-03,17.805,17.805,17.805,17.805,0
2017-10-02,17.7316,17.7316,17.7316,17.7316,0
2017-09-29,17.6773,17.6773,17.6773,17.6773,0
2017-09-28,17.5729,17.5729,17.5729,17.5729,0
2017-09-27,17.56,17.56,17.56,17.56,0
2017-09-26,17.4792,17.4792,17.4792,17.4792,0
2017-09-25,17.4668,17.4668,17.4668,17.4668,0
2017-09-22,17.5252,17.5252,17.5252,17.5252,0
2017-09-21,17.5118,17.5118,17.5118,17.5118,0
2017-09-20,17.5571,17.5571,17.5571,17.5571,0
2017-09-19,17.5621,17.5621,17.5621,17.5621,0
2017-09-18,17.5474,17.5474,17.5474,17.5474,0
2017-09-15,17.5335,17.5335,17.5335,17.5335,0
2017-09-14,17.5225,17.5225,17.5225,17.5225,0
2017-09-13,17.5338,17.5338,17.5338,17.5338,0
2017-09-12,17.5136,17.5136,17.5136,17.5136,0
2017-09-11,17.4443,17.4443,17.4443,17.4443,0
2017-09-08,17.2476,17.2476,17.2476,17.2476,0
2017-09-07,17.2689,17.2689,17.2689,17.2689,0
2017-09-06,17.2459,17.2459,17.2459,17.2459,0
2017-09-05,17.1746,17.1746,17.1746,17.1746,0
2017-09-01,17.3,17.3,17.3,17.3,0
2017-08-31,17.2601,17.2601,17.2601,17.2601,0
2017-08-30,17.1559,17.1559,17.1559,17.1559,0
2017-08-29,17.0793,17.0793,17.0793,17.0793,0
2017-08-28,17.0607,17.0607,17.0607,17.0607,0
2017-08-25,17.0424,17.0424,17.0424,17.0424,0
2017-08-24,17.0207,17.0207,17.0207,17.0207,0
2017-08-23,17.0735,17.0735,17.0735,17.0735,0
2017-08-22,17.1308,17.1308,17.1308,17.1308,0
2017-08-21,16.9535,16.9535,16.9535,16.9535,0
2017-08-18,16.925,16.925,16.925,16.925,0
2017-08-17,16.96,16.96,16.96,16.96,0
2017-08-16,17.2239,17.2239,17.2239,17.2239,0
2017-08-15,17.1986,17.1986,17.1986,17.1986,0
2017-08-14,17.1892,17.1892,17.1892,17.1892,0
2017-08-11,17.0144,17.0144,17.0144,17.0144,0
2017-08-10,16.98,16.98,16.98,16.98,0
2017-08-09,17.2392,17.2392,17.2392,17.2392,0
2017-08-08,17.2988,17.2988,17.2988,17.2988,0
2017-08-07,17.32,17.32,17.32,17.32,0
2017-08-04,17.2967,17.2967,17.2967,17.2967,0
2017-08-03,17.2647,17.2647,17.2647,17.2647,0
2017-08-02,17.3167,17.3167,17.3167,17.3167,0
2017-08-01,17.3048,17.3048,17.3048,17.3048,0
2017-07-31,17.2686,17.2686,17.2686,17.2686,0
2017-07-28,17.331,17.331,17.331,17.331,0
2017-07-27,17.3313,17.3313,17.3313,17.3313,0
2017-07-26,17.3792,17.3792,17.3792,17.3792,0
2017-07-25,17.3519,17.3519,17.3519,17.3519,0
2017-07-24,17.3076,17.3076,17.3076,17.3076,0
2017-07-21,17.3,17.3,17.3,17.3,0
2017-07-20,17.3049,17.3049,17.3049,17.3049,0
2017-07-19,17.3365,17.3365,17.3365,17.3365,0
2017-07-18,17.2385,17.2385,17.2385,17.2385,0
2017-07-17,17.2231,17.2231,17.2231,17.2231,0
2017-07-14,17.2219,17.2219,17.2219,17.2219,0
2017-07-13,17.154,17.154,17.154,17.154,0
2017-07-12,17.1145,17.1145,17.1145,17.1145,0
2017-07-11,16.9823,16.9823,16.9823,16.9823,0
2017-07-10,16.985,16.985,16.985,16.985,0
2017-07-07,16.9603,16.9603,16.9603,16.9603,0
2017-07-06,16.8528,16.8528,16.8528,16.8528,0
2017-07-05,16.9679,16.9679,16.9679,16.9679,0
2017-07-03,16.94,16.94,16.94,16.94,0
2017-06-30,16.914,16.914,16.914,16.914,0
2017-06-29,16.9,16.9,16.9,16.9,0
2017-06-28,17.0463,17.0463,17.0463,17.0463,0
2017-06-27,16.8822,16.8822,16.8822,16.8822,0
2017-06-26,16.9942,16.9942,16.9942,16.9942,0
2017-06-23,16.9979,16.9979,16.9979,16.9979,0
2017-06-22,16.9693,16.9693,16.9693,16.9693,0
2017-06-21,16.9895,16.9895,16.9895,16.9895,0
2017-06-20,16.9932,16.9932,16.9932,16.9932,0
2017-06-19,17.1076,17.1076,17.1076,17.1076,0
2017-06-16,16.9559,16.9559,16.9559,16.9559,0
2017-06-15,16.9508,16.9508,16.9508,16.9508,0
2017-06-14,17.0027,17.0027,17.0027,17.0027,0
2017-06-13,17.0144,17.0144,17.0144,17.0144,0
2017-06-12,16.9207,16.9207,16.9207,16.9207,0
2017-06-09,16.9752,16.9752,16.9752,16.9752,0
2017-06-08,17.0162,17.0162,17.0162,17.0162,0
2017-06-07,17.02,17.02,17.02,17.02,0
2017-06-06,16.9841,16.9841,16.9841,16.9841,0
2017-06-05,17.0249,17.0249,17.0249,17.0249,0
2017-06-02,17.03,17.03,17.03,17.03,0
2017-06-01,16.9362,16.9362,16.9362,16.9362,0
2017-05-31,16.82,16.82,16.82,16.82,0
2017-05-30,16.84,16.84,16.84,16.84,0
2017-05-26,16.87,16.87,16.87,16.87,0
2017-05-25,16.86,16.86,16.86,16.86,0
2017-05-24,16.77,16.77,16.77,16.77,0
2017-05-23,16.71,16.71,16.71,16.71,0
2017-05-22,16.68,16.68,16.68,16.68,0
2017-05-19,16.61,16.61,16.61,16.61,0
2017-05-18,16.5,16.5,16.5,16.5,0
2017-05-17,16.44,16.44,16.44,16.44,0
2017-05-16,16.75,16.75,16.75,16.75,0
2017-05-15,16.7236,16.7236,16.7236,16.7236,0
2017-05-12,16.67,16.67,16.67,16.67,0
2017-05-11,16.68,16.68,16.68,16.68,0
2017-05-10,16.7,16.7,16.7,16.7,0
2017-05-09,16.76,16.76,16.76,16.76,0
2017-05-08,16.78,16.78,16.78,16.78,0
2017-05-05,16.77,16.77,16.77,16.77,0
2017-05-04,16.71,16.71,16.71,16.71,0
2017-05-03,16.71,16.71,16.71,16.71,0
2017-05-02,16.73,16.73,16.73,16.73,0
2017-05-01,16.69,16.69,16.69,16.69,0
2017-04-28,16.63,16.63,16.63,16.63,0
2017-04-27,16.65,16.65,16.65,16.65,0
2017-04-26,16.62,16.62,16.62,16.62,0
2017-04-25,16.63,16.63,16.63,16.63,0
2017-04-24,16.5,16.5,16.5,16.5,0
2017-04-21,16.32,16.32,16.32,16.32,0
2017-04-20,16.35,16.35,16.35,16.35,0
2017-04-19,16.22,16.22,16.22,16.22,0
2017-04-18,16.24,16.24,16.24,16.24,0
2017-04-17,16.29,16.29,16.29,16.29,0
2017-04-13,16.14,16.14,16.14,16.14,0
2017-04-12,16.25,16.25,16.25,16.25,0
2017-04-11,16.32,16.32,16.32,16.32,0
